형태소,품사,분류,카운트
대단해,Adjective,시사매거진,1
대박,Noun,매경이코노미,1
대박,Noun,문화일보,2
대박,Noun,서울경제,1
대박,Noun,세계일보,1
대박,Noun,아주경제,1
대박,Noun,위키트리,1
대애,Noun,뉴스브라이트,1
대왕,Noun,서울경제,1
대중,Noun,뉴스렙,1
대체,Noun,경상일보,1
대체,Noun,광명지역신문,1
대체,Noun,국제신문,2
대체,Noun,글로벌에듀,1
대출,Noun,부산일보,1
대표,Noun,시빅뉴스,1
대표,Noun,한국경제,2
대한민국,Noun,국민일보,1
댓글,Noun,녹색경제신문,1
댓글,Noun,뉴스렙,1
댓글,Noun,환경미디어,1
더,Noun,아주경제,1
도,Foreign,일간리더스경제,1
도,Josa,CIVIC뉴스,1
도,Josa,EBN,1
도,Josa,YTN,1
도,Josa,국제신문,1
도,Josa,뉴스1,1
도,Josa,뉴스인사이드,1
도,Josa,비욘드포스트,1
도,Josa,서울신문,1
도,Josa,세계일보,1
도,Josa,스타트업투데이,1
도,Josa,아주경제,1
도,Josa,일간투데이,1
도,Josa,제민일보,1
도,Josa,제주교통복지신문,1
도,Josa,한국경제,1
도,Josa,한국금융신문,1
도,Noun,국제뉴스,1
도,Noun,국제신문,1
도,Noun,뉴스1,1
도,Noun,동아일보,1
도,Noun,매일경제,1
도,Noun,아이뉴스,1
도나,Noun,CIVIC뉴스,1
도나,Noun,세계일보,1
도대체,Noun,이뉴스투데이,1
도둑,Noun,티브이데일리,1
도둑질,Noun,내외경제tv,1
도마,Noun,이투데이,2
독성,Noun,경상매일신문,1
독성,Noun,이투데이,2
독자,Noun,AI타임스,1
독자,Noun,SR타임스,1
독자,Noun,강원일보,1
독자,Noun,경상매일신문,2
독자,Noun,금강일보,1
독자,Noun,녹색경제신문,1
독자,Noun,뉴스1,1
독자,Noun,뉴스렙,1
독자,Noun,뉴스인사이드,2
독자,Noun,뉴스컬처,1
독자,Noun,뉴스투데이,1
독자,Noun,더리더,1
독자,Noun,더셀럽,1
독자,Noun,문화뉴스,1
독자,Noun,법률방송뉴스,2
독자,Noun,시사매거진,1
독자,Noun,아시아타임즈,1
독자,Noun,아주경제,1
독자,Noun,업코리아,1
독자,Noun,이투데이,2
독자,Noun,한국경제,1
독자,Noun,한스경제,1
독자,Noun,환경미디어,1
돈,Noun,AI타임스,1
돈,Noun,KBS,1
돈,Noun,YTN,1
돈,Noun,교통신문,2
돈,Noun,뉴스컬처,1
돈,Noun,머니투데이,1
돈,Noun,브릿지경제,1
돈,Noun,서울신문,1
돈,Noun,서울와이어,2
돈,Noun,울산종합일보,1
돈,Noun,일간투데이,1
돈,Noun,조선일보,1
돈,Noun,한국경제,1
돈벌이,Noun,아시아경제,1
돈벌이,Noun,위키리스크한국,1
돈벌이,Noun,티브이데일리,1
돋보이는,Verb,업코리아,1
돌린,Verb,경상매일신문,1
돌린,Verb,이투데이,1
돌봐주셔,Verb,뉴스브라이트,1
돌파,Noun,법률방송뉴스,1
돌파,Noun,한국금융신문,1
동영상,Noun,CIVIC뉴스,1
동영상,Noun,국제뉴스,1
동영상,Noun,뉴스타운,1
동영상,Noun,일요시사,1
동원,Noun,문화뉴스,1
동해,Noun,톱스타뉴스,1
돼,Verb,국제신문,1
돼,Verb,시민일보,1
돼,Verb,일간리더스경제,1
돼,Verb,조선일보,1
돼,Verb,파이낸셜 뉴스,1
됐다,Verb,경상매일신문,1
됐다,Verb,경상일보,1
됐다,Verb,광명지역신문,1
됐다,Verb,데일리한국,1
됐다,Verb,위키트리,1
됐다,Verb,중도일보,1
되고,Verb,경남데일리,1
되길래,Verb,KBS,1
되나,Verb,뉴스웍스,1
되나,Verb,한스경제,1
되는,Verb,허프포스트코리아,1
되려,Verb,글로벌이코노믹,1
된,Verb,글로벌에듀,1
된,Verb,뉴스렙,2
된,Verb,매일경제,1
된,Verb,부산일보,1
된,Verb,스포츠Q,1
된,Verb,일간투데이,1
된다,Verb,머니투데이,1
된다,Verb,일요시사,1
된다,Verb,한국금융신문,1
될까,Verb,아시아타임즈,1
두고,Verb,뉴스렙,1
두고,Verb,이데일리,1
두자,Verb,아주경제,1
둔,Verb,연합뉴스,1
뒤,Foreign,글로벌이코노믹,1
뒤,Noun,데일리그리드,1
뒤,Noun,데일리시큐,1
뒤,Noun,스포츠Q,1
뒤,Noun,울산종합일보,1
뒤,Noun,일간투데이,1
드러났다,Verb,위키트리,1
든다,Verb,마이데일리,1
들,Suffix,AI타임스,1
들,Suffix,sbn뉴스,1
들,Suffix,경상매일신문,1
들,Suffix,경상일보,1
들,Suffix,경향신문,1
들,Suffix,국민일보,1
들,Suffix,글로벌이코노믹,1
들,Suffix,뉴스웨이,1
들,Suffix,뉴스인사이드,3
들,Suffix,매일경제,1
들,Suffix,매일신문,1
들,Suffix,브릿지경제,1
들,Suffix,위키리스크한국,1
들,Suffix,이데일리,1
들,Suffix,조선에듀,1
들,Suffix,중도일보,2
들,Suffix,충청리뷰,1
들,Suffix,한국정경신문,1
들,Suffix,화이트페이퍼,2
들어,Verb,국제신문,1
들어,Verb,아주경제,1
들었,Verb,시민일보,1
들여다보니,Verb,시민일보,1
들이,Verb,인천일보,1
들이기에,Verb,경상일보,1
들이기에,Verb,광명지역신문,1
들이기에,Verb,글로벌에듀,1
들인,Verb,한국경제,1
등,Noun,경상매일신문,2
등,Noun,국제신문,1
등,Noun,글로벌이코노믹,1
등,Noun,이투데이,1
등,Noun,인천일보,1
등,Noun,일간리더스경제,1
등,Noun,중도일보,1
등장,Noun,국민일보,1
등장,Noun,마이데일리,1
등장,Noun,머니투데이,1
등장,Noun,아시아투데이,1
등장,Noun,위키트리,1
등장,Noun,일간리더스경제,1
등장,Noun,한스경제,1
따르면,Verb,광명지역신문,1
따르면,Verb,인사이트코리아,1
따른,Verb,매일경제,1
딸,Noun,부산일보,1
딸,Noun,이데일리,1
딸,Noun,전기신문,1
때리는,Verb,국제뉴스,1
때리는,Verb,에너지경제,1
때리는,Verb,전기신문,1
때문,Noun,독서신문,1
때문,Noun,아주경제,1
또,Noun,데일리한국,1
또,Noun,울산종합일보,1
뜨거운,Adjective,서울와이어,1
뜬,Verb,더리더,1
띄네,Verb,시사매거진,1
라는,Josa,위키트리,1
라면,Noun,골프타임즈,1
라면,Noun,녹색경제신문,1
라면,Noun,뉴스렙,1
라면,Noun,제민일보,1
라면,Noun,한국금융신문,1
라면,Noun,환경미디어,1
라임,Noun,티브이데일리,1
래,Josa,AI타임스,1
래,Josa,경인일보,1
래,Josa,경향신문,1
래,Josa,국제신문,1
래,Josa,굿모닝경제,1
래,Josa,뉴스인사이드,1
래,Josa,매일경제,1
래,Josa,머니투데이,1
래,Josa,메트로신문,1
래,Josa,문화뉴스,1
래,Josa,미디어펜,1
래,Josa,서울신문,1
래,Josa,스포츠경향,1
래,Josa,이뉴스투데이,1
래,Josa,이투데이,2
래,Josa,톱스타뉴스,1
래,Josa,한국경제,1
래,Josa,한스경제,1
력,Suffix,sbn뉴스,1
로,Josa,AI타임스,1
로,Josa,경향신문,1
로,Josa,국제신문,3
로,Josa,뉴스인사이드,2
로,Josa,뉴스컬처,1
로,Josa,당진신문,1
로,Josa,더리더,1
로,Josa,매일경제,1
로,Josa,비욘드포스트,1
로,Josa,아시아경제,1
로,Josa,영남일보,1
로,Josa,이투데이,2
로,Josa,인사이트코리아,1
로,Josa,인터뷰365,1
로,Josa,충청매일,1
로,Josa,톱스타뉴스,1
로,Noun,뉴스웨이,1
로그,Noun,광명지역신문,1
로그,Noun,제주교통복지신문,1
로만,Noun,제민일보,1
루지,Noun,글로벌이코노믹,1
를,Josa,BBC News 코리아,1
를,Josa,아주경제,1
를,Josa,한국일보,1
리뷰,Noun,이투데이,2
리뷰,Noun,제주교통복지신문,1
마기,Noun,금강일보,1
마스,Noun,아주경제,1
막강,Noun,뉴스토마토,1
막대,Noun,뉴스타운,1
막대,Noun,제민일보,1
막으려면,Verb,헤럴드경제,1
만,Josa,국제신문,2
만,Josa,굿모닝경제,1
만,Josa,뉴스인사이드,1
만,Josa,뉴스타운,2
만,Josa,대구일보,1
만,Josa,로이슈,1
만,Josa,문화뉴스,1
만,Josa,엑스포츠뉴스,1
만,Josa,일요시사,1
만,Josa,제민일보,1
만,Josa,한강타임즈,1
만,Josa,한국경제,1
만,Noun,골프타임즈,1
만들긴,Verb,아시아투데이,1
만들려,Verb,조선에듀,1
만들어야,Verb,헤럴드경제,1
많은,Adjective,환경미디어,1
말,Noun,데일리그리드,1
말,Noun,데일리시큐,1
말,Noun,아시아투데이,1
말,Noun,일요신문,1
말고,Josa,데일리한국,1
말고,Josa,울산종합일보,1
맞먹는다,Verb,시사저널,1
맞먹는다,Verb,월간조선,1
맞벌이,Noun,뉴스브라이트,1
매달,Noun,교통신문,1
매달,Noun,문화뉴스,1
매달,Noun,미주한국일보,1
매달,Noun,스포츠동아,1
매달,Noun,위키리스크한국,1
매달,Noun,이코노뉴스,1
매월,Noun,마이데일리,1
매월,Noun,시민일보,2
매입,Noun,EBN,1
매입,Noun,MBN,1
매입,Noun,MK스포츠,1
매입,Noun,SBS funE,1
매입,Noun,STN 스포츠,1
매입,Noun,UPI뉴스,1
매입,Noun,YTN,3
매입,Noun,경기일보,1
매입,Noun,경인일보,2
매입,Noun,경향신문,1
매입,Noun,교통신문,1
매입,Noun,국제신문,2
매입,Noun,글로벌이코노믹,3
매입,Noun,금강일보,3
매입,Noun,남도일보,1
매입,Noun,뉴스웨이,1
매입,Noun,뉴스인사이드,1
매입,Noun,뉴스컬처,1
매입,Noun,뉴시스,2
매입,Noun,더셀럽,1
매입,Noun,데일리안,1
매입,Noun,마이데일리,5
매입,Noun,매경이코노미,1
매입,Noun,매일경제,4
매입,Noun,머니S,1
매입,Noun,메트로신문,1
매입,Noun,문화뉴스,2
매입,Noun,문화일보,1
매입,Noun,미디어스,1
매입,Noun,미디어오늘,1
매입,Noun,미디어펜,1
매입,Noun,민중의소리,1
매입,Noun,부산일보,1
매입,Noun,브릿지경제,1
매입,Noun,서울신문,1
매입,Noun,서울와이어,1
매입,Noun,세계일보,2
매입,Noun,스타뉴스,2
매입,Noun,스타데일리뉴스,2
매입,Noun,스포츠Q,1
매입,Noun,스포츠경향,1
매입,Noun,스포츠동아,1
매입,Noun,스포츠서울,2
매입,Noun,스포츠투데이,1
매입,Noun,스포츠한국,1
매입,Noun,시민일보,1
매입,Noun,시사매거진,1
매입,Noun,시선뉴스,2
매입,Noun,싱글리스트,2
매입,Noun,아시아경제,1
매입,Noun,아시아뉴스통신,1
매입,Noun,아시아투데이,2
매입,Noun,아주경제,1
매입,Noun,업코리아,1
매입,Noun,에너지경제,1
매입,Noun,연합뉴스,1
매입,Noun,영남일보,1
매입,Noun,오가닉라이프신문,1
매입,Noun,위키트리,2
매입,Noun,이데일리,1
매입,Noun,이코노뉴스,1
매입,Noun,인터뷰365,1
매입,Noun,조선일보,1
매입,Noun,조세일보,1
매입,Noun,중부일보,1
매입,Noun,쿠키뉴스,1
매입,Noun,톱스타뉴스,2
매입,Noun,티브이데일리,2
매입,Noun,한국경제,1
매입,Noun,한국금융신문,1
매입,Noun,한국일보,1
매입,Noun,한스경제,2
매입,Noun,허프포스트코리아,1
매입,Noun,헤럴드경제,1
매출,Noun,국민일보,1
매출,Noun,금강일보,1
매출,Noun,데일리한국,1
매출,Noun,머니S,1
매출,Noun,문화뉴스,1
매출,Noun,부산일보,1
매출,Noun,세계일보,1
매출,Noun,스포츠동아,1
매출,Noun,싱글리스트,1
매출,Noun,월간조선,1
매출,Noun,천지일보,1
매출,Noun,한국경제,2
매출,Noun,헤럴드경제,1
먹고,Verb,국민일보,1
먹고,Verb,한국일보,1
먹방,Noun,골프타임즈,1
먹방,Noun,서울경제,1
먹방,Noun,한국금융신문,1
먹어도,Verb,엑스포츠뉴스,1
먹어도,Verb,제민일보,1
먹으면,Verb,아시아투데이,1
먹은,Verb,파이낸셜 뉴스,1
먼,Adjective,문화일보,1
며,Josa,조선일보,1
면,Josa,금강일보,1
면,Josa,뉴스브라이트,1
면,Josa,아주경제,1
면알,Noun,로이슈,1
면알,Noun,웹데일리,1
명,Foreign,SR타임스,1
명,Foreign,뉴스1,1
명,Foreign,뉴스인사이드,1
명,Foreign,민중의소리,1
명,Foreign,법률방송뉴스,1
명,Foreign,한국경제,1
명,Noun,금강일보,1
명,Noun,녹색경제신문,1
명,Noun,뉴스투데이,1
명,Noun,대구일보,1
명,Suffix,시사매거진,1
명,Suffix,업코리아,1
명↑,Foreign,마이데일리,1
명과,Noun,더리더,1
명문,Noun,조선일보,1
명문,Noun,파이낸셜뉴스,1
명백하게,Adjective,부산일보,1
명백한,Adjective,데일리한국,1
명암,Noun,한국경제,1
명예훼손,Noun,이투데이,2
몇십,Modifier,문화뉴스,1
모두,Noun,글로벌이코노믹,1
모두,Noun,뉴스브라이트,1
모두,Noun,데일리한국,1
모방,Noun,전기신문,1
모습,Noun,뉴스브라이트,1
목소리,Noun,울산종합일보,1
목소리,Noun,일간투데이,1
목적,Noun,녹색경제신문,1
목적,Noun,스타데일리뉴스,1
목적,Noun,업코리아,1
못,Noun,녹색경제신문,1
못,Noun,뉴스렙,1
못,Noun,데일리그리드,1
못,Noun,데일리시큐,1
못,Noun,환경미디어,1
못,VerbPrefix,국제뉴스,1
못,VerbPrefix,문화뉴스,1
못,VerbPrefix,서울경제,1
못,VerbPrefix,에너지경제,1
못,VerbPrefix,전기신문,1
무려,Noun,중부일보,1
무려,Noun,화이트페이퍼,1
무릅쓴,Noun,경남매일신문,1
무리한,Adjective,울산종합일보,1
무슨,Noun,sbn뉴스,1
무슨,Noun,광명지역신문,1
무슨,Noun,글로벌에듀,1
무슨,Noun,시사매거진,2
무슨,Noun,아주경제,2
무슨,Noun,업코리아,1
무슨,Noun,이투데이,1
무슨,Noun,천지일보,1
무조건,Noun,더리더,1
문,Noun,국제신문,1
문어,Noun,서울경제,1
문어,Noun,한국일보,1
문제,Noun,부산일보,1
문제,Noun,시사매거진,1
물질,Noun,경상매일신문,1
물질,Noun,이투데이,2
뭐기,Noun,월간조선,1
뭐길,Noun,경향신문,1
뭐길,Noun,굿모닝경제,1
뭐길,Noun,뉴스인사이드,1
뭐길,Noun,매일경제,1
뭐길,Noun,머니투데이,1
뭐길,Noun,문화뉴스,1
뭐길,Noun,스포츠경향,1
뭘,Noun,금강일보,1
미국,Noun,시사매거진,1
미국,Noun,인천일보,1
미끼,Noun,뉴스1,1
미달,Noun,YTN,1
미래,Noun,한국경제,1
미성년,Noun,인천일보,1
미스월드,Noun,시빅뉴스,1
미시간,Noun,시빅뉴스,1
미취,Noun,비욘드포스트,1
미취,Noun,스타트업투데이,1
미취,Noun,제주교통복지신문,1
미치지,Adjective,문화뉴스,1
민낯,Noun,울산종합일보,1
민낯,Noun,일간투데이,1
및,Noun,경남데일리,1
밑,Noun,전기신문,1
바꿔,Verb,인사이트,1
바닷가,Noun,업코리아,2
바디,Noun,경남데일리,1
바악,Noun,뉴스브라이트,1
박,Noun,국제신문,1
박,Noun,뉴스인사이드,1
박,Noun,이데일리,1
박탈,Noun,국민일보,1
박탈,Noun,마이데일리,1
박탈,Noun,머니투데이,1
박탈,Noun,스포츠투데이,1
박탈,Noun,월간조선,1
박탈,Noun,위키트리,1
박탈,Noun,중도일보,1
밖에도,Josa,sbn뉴스,1
밖에도,Josa,축산신문,1
반,Modifier,뉴스인사이드,1
반박,Noun,스포츠투데이,1
반박,Noun,싱글리스트,1
반박,Noun,한국경제,2
반응,Noun,경상일보,1
반응,Noun,국민일보,1
반응,Noun,뉴스렙,1
반응,Noun,뉴스웨이,1
반응,Noun,한스경제,1
반토막,Noun,인사이트,1
받아,Verb,국제신문,1
받아,Verb,파이낸셜뉴스,1
받아,Verb,환경미디어,1
받은,Verb,안전신문,1
받은,Verb,위키리스크한국,1
받을,Verb,BBC News 코리아,1
발암,Noun,경상매일신문,1
발암,Noun,이투데이,2
발표,Noun,위키트리,2
밝힌,Verb,국민일보,1
방석,Noun,KBS,1
방송,Noun,금강일보,1
방송,Noun,비욘드포스트,1
방송사,Noun,매일경제,1
배,Noun,국민일보,1
배,Noun,뉴스1,1
배,Noun,법률방송뉴스,1
배,Noun,울산종합일보,1
배경,Noun,대구일보,1
배분,Noun,경상매일신문,1
배분,Noun,공감신문,1
배분,Noun,한국금융신문,1
배아,Noun,아시아투데이,1
버,Noun,경향신문,1
버,Noun,공감신문,2
버,Noun,노컷뉴스,1
버,Noun,매일경제,1
버,Noun,미주한국일보,1
버,Noun,브릿지경제,1
버,Noun,시사매거진,1
버,Noun,인사이트,1
버,Noun,일요시사,1
버들,Noun,국제신문,1
버들,Noun,노컷뉴스,1
버들,Noun,뉴스1,1
버들,Noun,문화일보,1
버들,Noun,아주경제,1
버들,Noun,일간투데이,1
번,Noun,YTN,1
번,Noun,교통신문,2
번,Noun,머니투데이,1
번,Noun,서울와이어,1
번,Noun,아시아투데이,1
번,Noun,월간조선,1
벌,Noun,조선일보,1
벌금,Noun,톱데일리,1
벌금,Noun,환경미디어,1
벌금형,Noun,녹색경제신문,1
벌길래,Verb,국민일보,1
벌길래,Verb,머니투데이,1
벌던,Verb,머니투데이,1
벌어,Verb,경상일보,1
벌어,Verb,광명지역신문,1
벌어,Verb,글로벌에듀,1
벌어,Verb,뉴스렙,1
벌어,Verb,한국경제,1
벌었나,Verb,위키트리,1
벌었다,Verb,한국경제,1
법,Noun,녹색경제신문,1
법,Noun,한국경제,1
법,Noun,환경미디어,1
법무,Noun,국제신문,1
법원,Noun,뉴스인사이드,1
법인,Noun,국제신문,1
베이비,Noun,당진신문,1
변호사,Noun,문화뉴스,1
변호사,Noun,톱스타뉴스,1
변호사,Noun,화이트페이퍼,1
변화,Noun,국제신문,1
별개,Noun,비욘드포스트,1
보나,Verb,서울경제,1
보니,Verb,YTN,1
보니,Verb,머니S,2
보니,Verb,아주경제,1
보니,Verb,엑스포츠뉴스,1
보니,Verb,한국경제,1
보다,Josa,아주경제,1
보다,Verb,녹색경제신문,1
보다,Verb,뉴스렙,1
보다,Verb,뉴스웍스,1
보다,Verb,미디어오늘,1
보다,Verb,환경미디어,1
보람,Noun,AI타임스,2
보람,Noun,BBC News 코리아,1
보람,Noun,CIVIC뉴스,1
보람,Noun,CNB저널,2
보람,Noun,EBN,1
보람,Noun,KBS,2
보람,Noun,MBN,2
보람,Noun,MK스포츠,1
보람,Noun,SBS funE,1
보람,Noun,SR타임스,1
보람,Noun,STN 스포츠,2
보람,Noun,UPI뉴스,2
보람,Noun,YTN,4
보람,Noun,sbn뉴스,2
보람,Noun,강원일보,1
보람,Noun,경기도민일보,1
보람,Noun,경기일보,1
보람,Noun,경남데일리,1
보람,Noun,경남매일신문,2
보람,Noun,경상매일신문,5
보람,Noun,경상일보,2
보람,Noun,경인일보,3
보람,Noun,경향신문,1
보람,Noun,골프타임즈,1
보람,Noun,공감신문,1
보람,Noun,광명지역신문,4
보람,Noun,교통신문,2
보람,Noun,국민일보,4
보람,Noun,국제뉴스,3
보람,Noun,국제신문,10
보람,Noun,굿모닝경제,1
보람,Noun,글로벌에듀,4
보람,Noun,글로벌이코노믹,4
보람,Noun,금강일보,5
보람,Noun,기호일보,1
보람,Noun,남도일보,1
보람,Noun,내외경제tv,2
보람,Noun,내외뉴스통신,1
보람,Noun,녹색경제신문,4
보람,Noun,뉴스1,5
보람,Noun,뉴스렙,3
보람,Noun,뉴스브라이트,3
보람,Noun,뉴스웍스,1
보람,Noun,뉴스웨이,2
보람,Noun,뉴스인사이드,7
보람,Noun,뉴스컬처,3
보람,Noun,뉴스타운,2
보람,Noun,뉴스토마토,1
보람,Noun,뉴스투데이,1
보람,Noun,뉴시스,2
보람,Noun,당진신문,1
보람,Noun,대구일보,3
보람,Noun,더드라이브,1
보람,Noun,더리더,2
보람,Noun,더셀럽,2
보람,Noun,데일리그리드,2
보람,Noun,데일리시큐,1
보람,Noun,데일리안,2
보람,Noun,데일리한국,4
보람,Noun,독서신문,1
보람,Noun,동아일보,2
보람,Noun,로이슈,1
보람,Noun,리서치페이퍼,1
보람,Noun,마이데일리,6
보람,Noun,매경이코노미,1
보람,Noun,매일경제,6
보람,Noun,매일신문,2
보람,Noun,머니S,5
보람,Noun,머니투데이,4
보람,Noun,메트로신문,1
보람,Noun,문화뉴스,7
보람,Noun,문화일보,1
보람,Noun,미디어스,1
보람,Noun,미디어오늘,1
보람,Noun,미디어펜,1
보람,Noun,민중의소리,1
보람,Noun,법률방송뉴스,1
보람,Noun,베타뉴스,1
보람,Noun,부산일보,6
보람,Noun,브릿지경제,2
보람,Noun,블록체인밸리,2
보람,Noun,비욘드포스트,4
보람,Noun,서울경제,3
보람,Noun,서울신문,3
보람,Noun,서울와이어,2
보람,Noun,세계일보,5
보람,Noun,스타뉴스,2
보람,Noun,스타데일리뉴스,2
보람,Noun,스타트업투데이,1
보람,Noun,스포츠Q,2
보람,Noun,스포츠경향,2
보람,Noun,스포츠서울,2
보람,Noun,스포츠투데이,5
보람,Noun,스포츠한국,1
보람,Noun,시민일보,5
보람,Noun,시빅뉴스,1
보람,Noun,시사매거진,3
보람,Noun,시사저널,1
보람,Noun,시선뉴스,2
보람,Noun,싱글리스트,4
보람,Noun,아시아경제,3
보람,Noun,아시아뉴스통신,1
보람,Noun,아시아타임즈,1
보람,Noun,아시아투데이,7
보람,Noun,아주경제,6
보람,Noun,안전신문,1
보람,Noun,업코리아,5
보람,Noun,에너지경제,3
보람,Noun,엑스포츠뉴스,1
보람,Noun,엘르,2
보람,Noun,여성조선,1
보람,Noun,연합뉴스,1
보람,Noun,영남일보,1
보람,Noun,오가닉라이프신문,1
보람,Noun,오피니언뉴스,1
보람,Noun,울산종합일보,3
보람,Noun,월간조선,2
보람,Noun,웹데일리,1
보람,Noun,위키리스크한국,3
보람,Noun,위키트리,7
보람,Noun,이뉴스투데이,1
보람,Noun,이데일리,7
보람,Noun,이코노뉴스,1
보람,Noun,이투데이,9
보람,Noun,인사이트,3
보람,Noun,인사이트코리아,2
보람,Noun,인천일보,1
보람,Noun,인터뷰365,1
보람,Noun,일간리더스경제,4
보람,Noun,일간투데이,2
보람,Noun,일요시사,2
보람,Noun,일요신문,1
보람,Noun,전기신문,3
보람,Noun,제민일보,3
보람,Noun,제주교통복지신문,4
보람,Noun,조선에듀,1
보람,Noun,조선일보,3
보람,Noun,조세일보,2
보람,Noun,중도일보,3
보람,Noun,중부일보,2
보람,Noun,천지일보,4
보람,Noun,축산신문,1
보람,Noun,충청리뷰,2
보람,Noun,충청매일,1
보람,Noun,쿠키뉴스,1
보람,Noun,크리스천투데이,1
보람,Noun,톱데일리,1
보람,Noun,톱스타뉴스,3
보람,Noun,티브이데일리,3
보람,Noun,파이낸셜 뉴스,1
보람,Noun,파이낸셜뉴스,3
보람,Noun,하비엔,1
보람,Noun,한강타임즈,1
보람,Noun,한국경제,10
보람,Noun,한국금융신문,3
보람,Noun,한국스포츠통신,3
보람,Noun,한국일보,2
보람,Noun,한국정경신문,1
보람,Noun,한라일보,1
보람,Noun,한스경제,4
보람,Noun,허프포스트코리아,2
보람,Noun,헤럴드경제,1
보람,Noun,화이트페이퍼,6
보람,Noun,환경미디어,4
보며,Verb,파이낸셜뉴스,1
보유,Noun,뉴스렙,1
보유,Noun,대구일보,1
보유,Noun,시사매거진,1
보유,Noun,업코리아,1
보유,Noun,환경미디어,1
보이콧,Noun,경남매일신문,1
보인,Verb,뉴스렙,1
보증금,Noun,머니S,1
보호,Noun,BBC News 코리아,1
보호,Noun,녹색경제신문,1
보호,Noun,안전신문,1
보호,Noun,톱데일리,1
보호,Noun,한국경제,2
보호,Noun,환경미디어,1
보호처분,Noun,AI타임스,1
보호처분,Noun,국제신문,1
보호처분,Noun,뉴스인사이드,1
보호처분,Noun,부산일보,1
보호처분,Noun,위키리스크한국,1
본,Verb,매경이코노미,1
본,Verb,문화일보,1
본인,Noun,비욘드포스트,1
볼까,Verb,조선일보,1
봤더니,Verb,아주경제,1
봤더니,Verb,한국경제,1
부동산,Noun,국민일보,1
부동산,Noun,아주경제,1
부동산,Noun,이뉴스투데이,1
부러웠던,Adjective,위키트리,1
부럽다,Adjective,문화뉴스,1
부럽다,Adjective,위키리스크한국,1
부르는,Verb,오피니언뉴스,1
부모,Noun,국민일보,1
부모,Noun,국제뉴스,1
부모,Noun,뉴스인사이드,2
부모,Noun,블록체인밸리,2
부모,Noun,서울경제,1
부모,Noun,에너지경제,1
부모,Noun,전기신문,1
부모님,Noun,녹색경제신문,1
부모님,Noun,뉴스렙,1
부모님,Noun,위키트리,1
부모님,Noun,환경미디어,1
부상,Noun,매경이코노미,1
부자,Noun,SBS funE,1
부자,Noun,위키트리,1
부적,Noun,인사이트,1
부정,Noun,오피니언뉴스,1
부터,Josa,뉴스렙,1
부터,Josa,더셀럽,1
분석,Noun,시사매거진,1
분석,Noun,인천일보,1
불과,Noun,싱글리스트,1
불편한,Adjective,이데일리,1
뷰,Foreign,국민일보,1
뷰,Foreign,아주경제,1
뷰,Noun,골프타임즈,1
뷰,Noun,일간리더스경제,1
뷰,Noun,제민일보,1
뷰,Noun,한국금융신문,1
뷰가,Foreign,sbn뉴스,1
브루노,Noun,아주경제,1
브이,Noun,광명지역신문,1
브이,Noun,제주교통복지신문,1
블레이드,Noun,인사이트코리아,1
비,Noun,국제신문,2
비,Noun,싱글리스트,1
비결,Noun,KBS,1
비결,Noun,YTN,1
비결,Noun,파이낸셜뉴스,1
비결,Noun,하비엔,1
비결,Noun,한국일보,1
비난,Noun,경상매일신문,1
비난,Noun,독서신문,1
비난,Noun,이투데이,1
비난,Noun,크리스천투데이,1
비상,Noun,경상매일신문,1
비판,Noun,골프타임즈,1
비판,Noun,국제신문,1
비판,Noun,제민일보,1
비해,Verb,중도일보,1
빌딩,Noun,EBN,1
빌딩,Noun,KBS,1
빌딩,Noun,MBN,2
빌딩,Noun,MK스포츠,1
빌딩,Noun,Queen,1
빌딩,Noun,SBS funE,1
빌딩,Noun,STN 스포츠,1
빌딩,Noun,UPI뉴스,2
빌딩,Noun,YTN,3
빌딩,Noun,경기일보,1
빌딩,Noun,경인일보,1
빌딩,Noun,경향신문,1
빌딩,Noun,광명지역신문,1
빌딩,Noun,교통신문,1
빌딩,Noun,국민일보,1
빌딩,Noun,국제신문,5
빌딩,Noun,글로벌이코노믹,2
빌딩,Noun,금강일보,2
빌딩,Noun,남도일보,1
빌딩,Noun,녹색경제신문,1
빌딩,Noun,뉴스1,1
빌딩,Noun,뉴스웨이,1
빌딩,Noun,뉴스인사이드,1
빌딩,Noun,뉴스컬처,1
빌딩,Noun,뉴스투데이,1
빌딩,Noun,뉴시스,1
빌딩,Noun,더셀럽,1
빌딩,Noun,데일리안,1
빌딩,Noun,동아일보,1
빌딩,Noun,마이데일리,5
빌딩,Noun,매일경제,6
빌딩,Noun,머니투데이,3
빌딩,Noun,메트로신문,1
빌딩,Noun,문화뉴스,2
빌딩,Noun,문화일보,1
빌딩,Noun,미디어오늘,1
빌딩,Noun,미디어펜,1
빌딩,Noun,민중의소리,1
빌딩,Noun,부산일보,2
빌딩,Noun,브릿지경제,1
빌딩,Noun,서울경제,1
빌딩,Noun,서울신문,2
빌딩,Noun,서울와이어,1
빌딩,Noun,세계일보,2
빌딩,Noun,스타뉴스,2
빌딩,Noun,스타데일리뉴스,2
빌딩,Noun,스포츠경향,1
빌딩,Noun,스포츠동아,1
빌딩,Noun,스포츠서울,2
빌딩,Noun,스포츠투데이,1
빌딩,Noun,스포츠한국,1
빌딩,Noun,시민일보,1
빌딩,Noun,시선뉴스,3
빌딩,Noun,싱글리스트,2
빌딩,Noun,아시아경제,1
빌딩,Noun,아시아뉴스통신,1
